order_id,user_id,age,gender,city,product,category,quantity,price,payment_mode,order_status,rating,discount,order_month,delivery_days,total
13510,780,41,Female,Pune,Watch,Accessories,1,69799,UPI,Delivered,3.0138855638017716,9,Sep,7,63517.090000000004
13511,262,52,Female,Delhi,Laptop,Accessories,4,48024,Card,Returned,3.0,27,Oct,8,140230.08
13512,730,39,Female,Delhi,Headphones,Electronics,1,43121,UPI,Delivered,3.0,29,Jun,8,30615.91
13513,283,53,Female,Pune,Laptop,Electronics,1,68501,COD,Returned,4.0,24,Mar,3,52060.76
13514,648,28,Female,Pune,Headphones,Electronics,2,515,UPI,Cancelled,5.0,12,Feb,4,906.4
13515,467,46,Female,Pune,Tablet,Electronics,3,4910,UPI,Delivered,2.0,6,Mar,9,13846.199999999999
13516,380,52,Female,Delhi,Headphones,Electronics,3,19464,UPI,Returned,3.0138855638017716,18,Jun,5,47881.44
13517,362,32,Female,Mumbai,Laptop,Accessories,4,9102,UPI,Returned,5.0,0,Oct,9,36408.0
13518,449,48,Female,Lucknow,Watch,Accessories,1,7732,UPI,Delivered,2.0,14,Aug,5,6649.5199999999995
13519,441,59,Female,Lucknow,Laptop,Accessories,2,57745,Card,Delivered,4.0,13,Aug,5,100476.3
13520,93,58,Female,Delhi,Laptop,Accessories,3,48450,UPI,Returned,3.0,12,Dec,9,127908.0
13521,621,33,Male,Delhi,Tablet,Accessories,4,28881,UPI,Returned,3.0,6,May,6,108592.56
13522,753,27,Female,Mumbai,Mobile,Electronics,3,56525,Card,Cancelled,3.0138855638017716,11,Jan,3,150921.75
13523,424,49,Male,Pune,Laptop,Electronics,4,54206,Card,Returned,1.0,7,Jan,5,201646.31999999998
13524,142,19,Female,Delhi,Tablet,Accessories,3,1319,COD,Delivered,5.0,14,Dec,1,3403.02
13525,291,41,Male,Bangalore,Watch,Accessories,4,35883,UPI,Returned,2.0,26,Jul,9,106213.68
13526,432,40,Male,Pune,Tablet,Accessories,3,6140,UPI,Returned,1.0,16,Feb,7,15472.8
13527,749,19,Male,Delhi,Tablet,Electronics,3,60388,COD,Delivered,5.0,20,Apr,1,144931.2
13528,689,55,Female,Bangalore,Headphones,Accessories,1,62744,UPI,Cancelled,2.0,11,Oct,4,55842.16
13529,653,48,Female,Mumbai,Mobile,Accessories,4,69075,COD,Returned,4.0,27,May,2,201699.0
13530,701,57,Female,agra,Mobile,Accessories,4,54587,Card,Delivered,5.0,12,Aug,3,192146.24
13531,49,43,Female,Delhi,Watch,Electronics,1,32415,UPI,Delivered,2.0,7,Oct,4,30145.949999999997
13532,302,46,Male,Lucknow,Tablet,Accessories,1,44142,UPI,Delivered,3.0,9,Sep,2,40169.22
13533,190,20,Female,Delhi,Watch,Electronics,3,57111,Card,Delivered,5.0,6,Jan,1,161053.02
13534,136,31,Female,Lucknow,Watch,Accessories,3,47389,UPI,Cancelled,2.0,1,Sep,4,140745.33
13535,555,42,Female,Mumbai,Mobile,Accessories,3,41715,Card,Delivered,3.0138855638017716,28,May,9,90104.4
13536,404,18,Female,Mumbai,Mobile,Electronics,1,2987,Card,Returned,3.0,28,Apr,9,2150.64
13537,602,20,Female,Pune,Mobile,Electronics,3,61545,COD,Cancelled,3.0,15,Oct,9,156939.75
13538,341,43,Female,Pune,Laptop,Accessories,1,59540,Card,Delivered,1.0,28,May,3,42868.799999999996
13539,757,35,Female,Lucknow,Tablet,Accessories,3,61795,COD,Returned,2.0,3,Sep,1,179823.44999999998
13540,704,26,Female,agra,Watch,Electronics,1,1325,Card,Cancelled,1.0,5,Aug,1,1258.75
13541,318,55,Male,Mumbai,Tablet,Electronics,4,1691,COD,Returned,3.0138855638017716,6,Oct,3,6358.16
13542,618,40,Male,agra,Watch,Accessories,2,43594,COD,Cancelled,1.0,29,Dec,8,61903.479999999996
13543,363,38,Female,Lucknow,Watch,Electronics,3,63990,COD,Delivered,4.0,22,May,4,149736.6
13544,382,18,Female,Lucknow,Watch,Electronics,3,55299,COD,Returned,1.0,18,Nov,8,136035.54
13545,233,38,Female,Bangalore,Watch,Accessories,1,40053,UPI,Delivered,1.0,27,Oct,7,29238.69
13546,777,44,Female,Pune,Headphones,Accessories,4,7313,Card,Cancelled,4.0,23,May,8,22524.04
13547,344,59,Male,Pune,Headphones,Accessories,4,26850,Card,Delivered,4.0,22,Jan,2,83772.0
13548,549,23,Male,Lucknow,Laptop,Electronics,3,29492,Card,Delivered,5.0,3,Sep,8,85821.72
13549,553,53,Female,Pune,Mobile,Accessories,1,34475,Card,Returned,1.0,9,Mar,9,31372.25
13550,529,45,Male,agra,Watch,Accessories,1,25492,COD,Delivered,3.0,28,Jan,6,18354.239999999998
13551,789,34,Male,Pune,Tablet,Electronics,2,44236,UPI,Delivered,4.0,3,May,3,85817.84
13552,571,57,Female,Mumbai,Headphones,Accessories,4,1737,Card,Delivered,2.0,19,Oct,7,5627.88
13553,183,20,Female,Delhi,Mobile,Electronics,2,5443,Card,Cancelled,5.0,4,Mar,9,10450.56
13554,41,29,Female,Lucknow,Laptop,Electronics,4,54417,Card,Returned,5.0,13,Jun,8,189371.16
13555,551,56,Male,Lucknow,Mobile,Accessories,3,21720,COD,Returned,1.0,10,Jul,8,58644.0
13556,397,29,Male,Mumbai,Watch,Accessories,3,48298,Card,Delivered,3.0138855638017716,1,Nov,7,143445.06
13557,704,19,Female,Delhi,Mobile,Electronics,1,29194,Card,Returned,3.0,8,Apr,5,26858.48
13558,779,39,Female,Delhi,Watch,Accessories,1,28750,UPI,Cancelled,3.0138855638017716,21,Apr,2,22712.5
13559,494,40,Male,Mumbai,Headphones,Electronics,1,33727,COD,Cancelled,3.0138855638017716,11,Feb,5,30017.03
13560,659,47,Male,Bangalore,Headphones,Electronics,4,54420,UPI,Delivered,4.0,23,Feb,5,167613.6
13561,333,22,Female,Bangalore,Watch,Accessories,1,10947,Card,Delivered,2.0,26,Jul,2,8100.78
13562,127,26,Male,Delhi,Tablet,Accessories,3,23365,COD,Cancelled,1.0,0,Nov,1,70095.0
13563,558,38,Female,Bangalore,Headphones,Electronics,2,55950,Card,Cancelled,3.0,21,May,5,88401.0
13564,557,28,Female,Bangalore,Tablet,Electronics,3,16634,Card,Cancelled,1.0,14,May,6,42915.72
13565,1,22,Male,Bangalore,Watch,Accessories,3,52878,COD,Delivered,1.0,5,Dec,7,150702.3
13566,168,52,Male,Delhi,Watch,Electronics,3,16701,UPI,Cancelled,5.0,23,Feb,2,38579.31
13567,620,44,Male,Bangalore,Headphones,Electronics,2,19436,COD,Delivered,3.0138855638017716,28,Jul,6,27987.84
13568,19,19,Female,Lucknow,Tablet,Electronics,3,62252,COD,Cancelled,2.0,16,Feb,8,156875.04
13569,332,41,Female,Delhi,Watch,Accessories,4,65809,UPI,Cancelled,2.0,20,Dec,6,210588.80000000002
13570,584,48,Female,Mumbai,Headphones,Electronics,4,22262,COD,Returned,2.0,14,May,3,76581.28
13571,456,50,Female,Bangalore,Watch,Electronics,2,3728,UPI,Cancelled,2.0,29,May,3,5293.759999999999
13572,109,56,Female,Pune,Mobile,Accessories,4,59905,UPI,Delivered,4.0,13,Mar,7,208469.4
13573,268,47,Female,Delhi,Mobile,Electronics,1,69446,COD,Cancelled,4.0,29,Feb,2,49306.659999999996
13574,445,54,Male,Mumbai,Headphones,Electronics,4,908,COD,Returned,2.0,18,Mar,3,2978.2400000000002
13575,240,45,Female,Lucknow,Watch,Accessories,3,47997,UPI,Cancelled,3.0,21,Nov,7,113752.89
13576,301,48,Female,Mumbai,Headphones,Accessories,4,51919,UPI,Cancelled,4.0,8,May,9,191061.92
13577,602,28,Female,Bangalore,Laptop,Accessories,1,58587,UPI,Cancelled,4.0,25,Dec,1,43940.25
13578,103,40,Female,Pune,Headphones,Accessories,1,6273,UPI,Delivered,3.0,2,Jun,5,6147.54
13579,250,19,Male,Bangalore,Headphones,Accessories,1,53486,UPI,Cancelled,2.0,24,Apr,2,40649.36
13580,453,57,Female,Mumbai,Mobile,Electronics,3,59675,COD,Cancelled,1.0,27,Jul,5,130688.25
13581,520,58,Male,Delhi,Mobile,Electronics,1,6117,Card,Cancelled,4.0,24,Feb,6,4648.92
13582,153,44,Male,Pune,Watch,Accessories,3,68737,COD,Returned,1.0,14,Jun,8,177341.46
13583,174,52,Female,Pune,Headphones,Electronics,1,4407,Card,Delivered,1.0,16,Sep,7,3701.8799999999997
13584,343,19,Female,Mumbai,Headphones,Accessories,3,14341,UPI,Delivered,3.0,1,Oct,5,42592.77
13585,670,56,Male,Bangalore,Watch,Electronics,3,50327,COD,Returned,2.0,26,May,5,111725.94
13586,431,54,Male,Mumbai,Tablet,Electronics,3,54579,Card,Delivered,3.0138855638017716,3,Apr,2,158824.88999999998
13587,727,38,Female,Pune,Watch,Electronics,4,61967,UPI,Returned,1.0,13,Sep,6,215645.16
13588,689,22,Male,Mumbai,Mobile,Accessories,1,48591,COD,Cancelled,2.0,10,Jun,3,43731.9
13589,687,38,Female,Pune,Mobile,Accessories,3,55001,Card,Delivered,5.0,26,Dec,6,122102.22
13590,658,46,Female,Bangalore,Headphones,Accessories,1,62355,COD,Cancelled,3.0138855638017716,11,Apr,3,55495.950000000004
13591,324,37,Male,Delhi,Mobile,Electronics,4,20359,Card,Cancelled,3.0138855638017716,22,Jan,2,63520.08
13592,673,55,Female,Delhi,Watch,Accessories,2,50193,COD,Delivered,3.0138855638017716,15,Sep,8,85328.09999999999
13593,639,37,Female,Mumbai,Headphones,Electronics,1,17048,COD,Cancelled,2.0,11,Oct,4,15172.72
13594,420,42,Female,Pune,Watch,Electronics,1,33885,Card,Cancelled,3.0,1,Mar,5,33546.15
13595,594,19,Male,Delhi,Watch,Accessories,4,25144,COD,Returned,3.0,6,Jun,9,94541.43999999999
13596,485,49,Male,Pune,Headphones,Electronics,3,6139,COD,Delivered,5.0,20,Jan,4,14733.6
13597,659,43,Male,Bangalore,Tablet,Electronics,1,21080,UPI,Cancelled,3.0,25,Jun,1,15810.0
13598,751,23,Female,Mumbai,Mobile,Electronics,2,27474,Card,Returned,2.0,22,Mar,6,42859.44
13599,412,58,Male,Pune,Laptop,Accessories,4,45873,COD,Delivered,3.0138855638017716,29,Mar,5,130279.31999999999
13600,84,20,Male,Mumbai,Laptop,Accessories,3,48112,Card,Cancelled,2.0,27,Nov,3,105365.28
13601,113,50,Male,Pune,Laptop,Accessories,1,25261,COD,Cancelled,3.0138855638017716,24,Jul,5,19198.36
13602,737,18,Female,Pune,Mobile,Electronics,1,11201,Card,Cancelled,2.0,24,Nov,8,8512.76
13603,332,22,Female,Bangalore,Tablet,Electronics,4,21322,Card,Cancelled,3.0,2,Sep,1,83582.24
13604,378,30,Male,Mumbai,Watch,Accessories,3,15470,UPI,Cancelled,2.0,2,Jun,4,45481.799999999996
13605,755,36,Male,Lucknow,Headphones,Electronics,3,36347,UPI,Delivered,4.0,12,Dec,3,95956.08
13606,655,29,Male,Pune,Tablet,Accessories,4,23603,Card,Delivered,3.0138855638017716,6,Jan,4,88747.28
13607,41,42,Female,Pune,Laptop,Accessories,1,57979,COD,Returned,3.0138855638017716,4,Sep,2,55659.84
13608,770,52,Male,Delhi,Mobile,Accessories,1,61287,Card,Returned,5.0,20,May,2,49029.600000000006
13609,797,29,Female,Mumbai,Mobile,Accessories,3,17444,COD,Returned,4.0,4,Feb,2,50238.72
13610,105,47,Female,Lucknow,Headphones,Electronics,3,15474,Card,Delivered,2.0,24,Mar,3,35280.72
13611,202,22,Female,Bangalore,Watch,Electronics,2,47484,UPI,Delivered,3.0,19,Nov,9,76924.08
13612,450,51,Male,Lucknow,Tablet,Electronics,2,47393,UPI,Delivered,5.0,21,May,5,74880.94
13613,266,39,Male,Bangalore,Tablet,Accessories,2,26814,COD,Cancelled,4.0,5,Dec,4,50946.6
13614,210,56,Female,Lucknow,Tablet,Electronics,3,30352,Card,Delivered,2.0,12,Feb,4,80129.28
13615,563,30,Female,Lucknow,Watch,Accessories,3,5453,COD,Delivered,3.0,6,Dec,3,15377.46
13616,118,20,Female,Mumbai,Watch,Accessories,3,28948,UPI,Cancelled,2.0,1,Dec,9,85975.56
13617,713,37,Female,agra,Watch,Accessories,1,32271,Card,Returned,3.0138855638017716,21,Mar,1,25494.09
13618,377,48,Male,Lucknow,Headphones,Electronics,4,52050,UPI,Returned,4.0,28,Aug,6,149904.0
13619,551,22,Male,Pune,Mobile,Accessories,3,55878,UPI,Returned,4.0,8,Jun,4,154223.28
13620,540,41,Female,Pune,Laptop,Electronics,1,55395,Card,Cancelled,5.0,18,Dec,8,45423.9
13621,771,57,Female,Pune,Watch,Electronics,3,59237,COD,Cancelled,3.0,1,Feb,7,175933.88999999998
13622,84,50,Female,Delhi,Mobile,Electronics,4,68624,Card,Cancelled,1.0,12,Feb,3,241556.48
13623,454,25,Male,Lucknow,Watch,Electronics,3,61310,UPI,Delivered,2.0,7,Jan,5,171054.9
13624,667,41,Female,Bangalore,Laptop,Electronics,1,20569,UPI,Returned,3.0,15,Jul,4,17483.649999999998
13625,629,37,Male,Bangalore,Watch,Electronics,3,15195,UPI,Cancelled,1.0,0,Jun,4,45585.0
13626,514,33,Female,Mumbai,Mobile,Electronics,3,53961,UPI,Cancelled,3.0,10,Jun,8,145694.7
13627,605,29,Male,Delhi,Headphones,Electronics,3,21283,COD,Returned,2.0,7,May,9,59379.56999999999
13628,678,30,Male,Lucknow,Laptop,Accessories,2,1903,Card,Returned,2.0,20,Mar,4,3044.8
13629,387,59,Female,agra,Mobile,Accessories,3,28827,Card,Delivered,5.0,24,Aug,2,65725.56
13630,350,56,Male,Delhi,Tablet,Electronics,1,68321,COD,Returned,4.0,24,Mar,1,51923.96
13631,296,42,Male,Delhi,Tablet,Electronics,1,9362,COD,Cancelled,4.0,19,May,4,7583.22
13632,258,49,Male,Lucknow,Tablet,Electronics,1,67764,UPI,Delivered,4.0,0,Aug,8,67764.0
13633,81,41,Male,Mumbai,Headphones,Electronics,3,11930,Card,Returned,5.0,20,Dec,5,28632.0
13634,268,26,Female,Mumbai,Watch,Electronics,4,34517,Card,Delivered,4.0,6,Mar,2,129783.92
13635,419,57,Female,Mumbai,Watch,Accessories,1,34146,Card,Cancelled,3.0,24,May,4,25950.96
13636,235,40,Female,Pune,Watch,Electronics,2,29422,COD,Cancelled,4.0,25,Nov,4,44133.0
13637,311,30,Female,Pune,Headphones,Electronics,4,12043,UPI,Cancelled,4.0,24,Jun,5,36610.72
13638,357,49,Female,Lucknow,Tablet,Electronics,1,50149,UPI,Cancelled,3.0138855638017716,8,Jan,2,46137.08
13639,213,32,Male,Mumbai,Watch,Accessories,3,26053,Card,Delivered,2.0,21,Feb,7,61745.61
13640,574,53,Male,Lucknow,Headphones,Accessories,2,49360,UPI,Delivered,5.0,1,Jul,5,97732.8
13641,49,22,Male,Mumbai,Headphones,Electronics,1,60888,COD,Cancelled,5.0,20,Sep,4,48710.4
13642,127,39,Male,Delhi,Mobile,Accessories,2,60592,COD,Delivered,4.0,18,Oct,8,99370.88
13643,223,33,Female,Bangalore,Watch,Accessories,4,21763,Card,Cancelled,3.0138855638017716,27,Apr,2,63547.96
13644,279,58,Female,Bangalore,Tablet,Accessories,1,12732,UPI,Cancelled,1.0,5,May,1,12095.4
13645,408,27,Male,Mumbai,Laptop,Accessories,3,9592,COD,Returned,2.0,26,Dec,6,21294.239999999998
13646,505,41,Female,Lucknow,Headphones,Accessories,2,34734,COD,Delivered,4.0,4,Apr,8,66689.28
13647,294,35,Male,Pune,Mobile,Accessories,1,40982,COD,Returned,1.0,12,Nov,7,36064.16
13648,796,35,Male,Mumbai,Laptop,Accessories,4,18617,COD,Cancelled,3.0,29,Mar,9,52872.28
13649,277,24,Female,Mumbai,Headphones,Accessories,4,33758,UPI,Returned,3.0138855638017716,9,Oct,1,122879.12000000001
13650,438,21,Female,Pune,Mobile,Electronics,1,59597,COD,Cancelled,3.0138855638017716,26,Feb,3,44101.78
13651,107,43,Female,Mumbai,Watch,Electronics,4,18802,COD,Cancelled,2.0,0,Mar,9,75208.0
13652,658,22,Female,Delhi,Mobile,Accessories,2,41434,UPI,Cancelled,3.0138855638017716,25,Feb,5,62151.0
13653,420,33,Female,Pune,Headphones,Accessories,2,42946,Card,Delivered,5.0,25,Aug,6,64419.0
13654,611,52,Female,Delhi,Watch,Electronics,2,26576,Card,Cancelled,1.0,27,Jan,7,38800.96
13655,429,43,Female,Bangalore,Tablet,Electronics,2,49849,COD,Cancelled,4.0,17,May,3,82749.34
13656,375,35,Male,agra,Mobile,Accessories,4,47078,Card,Delivered,1.0,26,Jan,7,139350.88
13657,73,46,Female,Pune,Laptop,Electronics,1,10226,UPI,Delivered,5.0,20,May,3,8180.8
13658,634,40,Male,Lucknow,Watch,Accessories,4,51365,COD,Cancelled,3.0,13,Mar,6,178750.2
13659,30,31,Male,Lucknow,Watch,Electronics,4,8602,UPI,Delivered,1.0,11,Sep,8,30623.12
13660,188,32,Female,Pune,Tablet,Accessories,1,13254,Card,Cancelled,4.0,5,Dec,7,12591.3
13661,364,50,Male,Bangalore,Mobile,Electronics,1,37112,Card,Returned,1.0,13,Jan,5,32287.44
13662,800,42,Female,Mumbai,Laptop,Accessories,3,33863,COD,Delivered,3.0138855638017716,16,Oct,6,85334.76
13663,451,38,Male,Lucknow,Tablet,Electronics,2,66277,Card,Returned,3.0,6,Jan,4,124600.76
13664,195,34,Male,Bangalore,Mobile,Electronics,1,19247,COD,Cancelled,1.0,2,Aug,2,18862.06
13665,156,40,Male,Bangalore,Laptop,Accessories,4,48270,COD,Delivered,3.0,16,Mar,7,162187.19999999998
13666,172,34,Female,Lucknow,Laptop,Accessories,2,50384,UPI,Delivered,3.0,22,Nov,4,78599.04000000001
13667,41,31,Male,Mumbai,Headphones,Electronics,2,66170,Card,Cancelled,2.0,22,Jul,6,103225.2
13668,63,46,Male,agra,Laptop,Electronics,4,35894,Card,Delivered,2.0,9,Oct,2,130654.16
13669,23,37,Male,agra,Mobile,Accessories,1,60984,COD,Delivered,4.0,2,May,2,59764.32
13670,360,47,Female,Delhi,Tablet,Electronics,2,43584,COD,Delivered,4.0,15,Feb,6,74092.8
13671,75,36,Male,Lucknow,Tablet,Electronics,2,31593,COD,Returned,4.0,5,Nov,8,60026.7
13672,560,56,Female,Bangalore,Headphones,Electronics,2,7679,COD,Cancelled,3.0,3,Jul,1,14897.26
13673,672,30,Male,Lucknow,Mobile,Electronics,2,34778,UPI,Cancelled,3.0,29,Jul,7,49384.759999999995
13674,118,35,Male,Bangalore,Laptop,Electronics,2,46313,Card,Cancelled,2.0,19,Mar,6,75027.06
13675,612,40,Male,Mumbai,Headphones,Accessories,4,64328,UPI,Delivered,3.0138855638017716,8,Jun,5,236727.04
13676,380,50,Female,Bangalore,Watch,Electronics,1,20248,Card,Delivered,3.0,28,May,8,14578.56
13677,679,56,Male,Pune,Mobile,Electronics,1,10242,UPI,Delivered,2.0,6,Jan,1,9627.48
13678,290,57,Male,Delhi,Headphones,Accessories,2,3911,COD,Cancelled,1.0,15,Jan,5,6648.7
13679,440,35,Male,Bangalore,Tablet,Accessories,2,38964,UPI,Returned,4.0,5,Feb,6,74031.59999999999
13680,668,26,Male,Lucknow,Headphones,Accessories,2,30198,UPI,Cancelled,4.0,11,Jul,4,53752.44
13681,7,50,Female,Lucknow,Watch,Accessories,4,31608,COD,Cancelled,5.0,24,Mar,2,96088.32
13682,196,49,Male,Bangalore,Mobile,Accessories,4,47633,COD,Returned,3.0138855638017716,28,Sep,8,137183.04
13683,421,34,Male,Pune,Headphones,Electronics,3,47162,Card,Delivered,2.0,2,Mar,5,138656.28
13684,568,36,Male,Bangalore,Laptop,Electronics,2,62921,Card,Delivered,5.0,11,Oct,6,111999.38
13685,193,44,Male,Mumbai,Mobile,Electronics,3,25680,UPI,Cancelled,4.0,19,Apr,9,62402.4
13686,559,23,Female,Pune,Headphones,Accessories,3,39694,UPI,Returned,5.0,13,Nov,2,103601.34
13687,148,52,Male,Bangalore,Headphones,Accessories,3,13025,UPI,Cancelled,1.0,13,Aug,5,33995.25
13688,787,54,Male,Delhi,Mobile,Accessories,1,41174,COD,Cancelled,5.0,8,Apr,1,37880.08
13689,669,51,Female,Pune,Tablet,Electronics,3,9422,Card,Returned,1.0,3,Jul,3,27418.02
13690,202,37,Male,Bangalore,Laptop,Electronics,2,63282,UPI,Returned,4.0,22,Nov,6,98719.92
13691,444,42,Male,Delhi,Mobile,Electronics,4,35346,Card,Delivered,3.0,24,May,8,107451.84
13692,419,21,Male,agra,Laptop,Electronics,2,67673,Card,Cancelled,2.0,19,Jun,5,109630.26000000001
13693,427,27,Female,Mumbai,Laptop,Electronics,4,14416,COD,Returned,5.0,24,Aug,4,43824.64
13694,479,27,Male,Lucknow,Mobile,Electronics,1,31426,COD,Returned,3.0138855638017716,14,Apr,5,27026.36
13695,475,41,Female,Bangalore,Headphones,Accessories,1,43441,UPI,Returned,1.0,6,Jun,4,40834.54
13696,126,38,Female,Pune,Tablet,Electronics,2,60794,UPI,Returned,3.0138855638017716,19,Oct,2,98486.28000000001
13697,395,28,Female,Bangalore,Laptop,Electronics,1,20184,UPI,Cancelled,4.0,18,Feb,1,16550.88
13698,576,44,Female,Bangalore,Laptop,Electronics,4,17466,UPI,Cancelled,3.0138855638017716,5,Sep,8,66370.8
13699,325,33,Female,Bangalore,Headphones,Electronics,1,57979,UPI,Cancelled,3.0138855638017716,18,Dec,1,47542.780000000006
13700,392,43,Female,Bangalore,Mobile,Electronics,3,58821,Card,Returned,4.0,6,Sep,2,165875.22
13701,688,47,Female,Pune,Tablet,Accessories,3,35666,Card,Delivered,3.0,0,Dec,5,106998.0
13702,628,33,Male,Pune,Laptop,Electronics,1,53764,COD,Returned,3.0138855638017716,6,Oct,8,50538.159999999996
13703,440,24,Male,Bangalore,Laptop,Electronics,2,3966,COD,Cancelled,3.0138855638017716,2,Oct,3,7773.36
13704,204,33,Female,Lucknow,Mobile,Accessories,3,22402,Card,Cancelled,3.0138855638017716,24,Jun,9,51076.56
13705,486,52,Female,Bangalore,Headphones,Accessories,4,60305,COD,Cancelled,4.0,5,Jun,6,229159.0
13706,31,33,Female,Pune,Watch,Electronics,2,5863,COD,Delivered,3.0138855638017716,22,Oct,3,9146.28
13707,388,57,Female,Mumbai,Headphones,Electronics,1,59897,UPI,Delivered,4.0,24,Jul,7,45521.72
13708,625,29,Female,Bangalore,Laptop,Electronics,2,2634,COD,Cancelled,3.0,5,Apr,7,5004.599999999999
13709,434,52,Female,Bangalore,Laptop,Electronics,2,65626,COD,Returned,4.0,25,Jul,7,98439.0
13710,376,38,Male,Bangalore,Tablet,Electronics,2,51291,COD,Cancelled,3.0138855638017716,10,Oct,4,92323.8
13711,344,53,Male,Bangalore,Headphones,Accessories,2,41879,Card,Cancelled,1.0,1,Jan,6,82920.42
13712,443,34,Female,Delhi,Watch,Accessories,1,38223,Card,Delivered,3.0138855638017716,5,Jul,3,36311.85
13713,579,49,Female,Bangalore,Tablet,Electronics,1,41666,UPI,Delivered,5.0,21,Dec,4,32916.14
13714,75,58,Female,agra,Watch,Electronics,3,7749,COD,Delivered,5.0,17,Jan,3,19295.01
13715,557,23,Male,Pune,Tablet,Accessories,3,4296,Card,Delivered,1.0,22,Nov,3,10052.640000000001
13716,772,41,Female,Delhi,Headphones,Accessories,4,19418,UPI,Cancelled,5.0,13,Aug,1,67574.64
13717,666,44,Male,Bangalore,Laptop,Electronics,4,19064,COD,Returned,3.0138855638017716,11,Oct,5,67867.84
13718,155,37,Male,Lucknow,Watch,Electronics,3,67482,UPI,Cancelled,4.0,8,Jun,3,186250.32
13719,430,42,Male,Bangalore,Headphones,Electronics,3,66987,UPI,Cancelled,3.0138855638017716,12,Jan,1,176845.68
13720,363,19,Female,Pune,Watch,Electronics,2,53673,COD,Returned,5.0,25,Nov,9,80509.5
13721,448,26,Female,Mumbai,Headphones,Electronics,3,67753,Card,Cancelled,5.0,19,Dec,4,164639.79
13722,234,45,Male,Mumbai,Tablet,Electronics,4,53894,COD,Returned,4.0,26,Jan,9,159526.24
13723,563,55,Male,Lucknow,Headphones,Accessories,3,11890,COD,Delivered,5.0,20,Dec,2,28536.0
13724,262,20,Male,Bangalore,Tablet,Accessories,2,57127,COD,Delivered,4.0,21,Apr,2,90260.66
13725,125,37,Male,Delhi,Laptop,Accessories,4,31450,Card,Delivered,3.0,0,Jul,4,125800.0
13726,245,23,Female,Bangalore,Tablet,Accessories,1,63463,COD,Returned,3.0138855638017716,7,May,4,59020.59
13727,542,56,Male,Lucknow,Mobile,Electronics,3,45193,Card,Cancelled,3.0,27,May,5,98972.67
13728,485,50,Female,Lucknow,Laptop,Accessories,1,20100,UPI,Delivered,5.0,28,Aug,1,14472.0
13729,122,18,Male,agra,Headphones,Accessories,4,63586,Card,Delivered,3.0,8,Feb,5,233996.48
13730,125,54,Female,Mumbai,Headphones,Electronics,3,14512,UPI,Cancelled,5.0,16,Apr,2,36570.24
13731,549,23,Male,Bangalore,Mobile,Accessories,1,31202,UPI,Delivered,3.0,12,Apr,5,27457.76
13732,170,51,Female,Bangalore,Headphones,Electronics,3,48676,COD,Delivered,5.0,3,Nov,6,141647.16
13733,124,32,Female,Delhi,Laptop,Electronics,1,10846,Card,Returned,2.0,5,Aug,3,10303.699999999999
13734,35,43,Female,Lucknow,Laptop,Accessories,1,14928,UPI,Cancelled,3.0138855638017716,12,Jun,4,13136.64
13735,87,31,Male,Lucknow,Tablet,Accessories,4,6255,UPI,Returned,1.0,25,Oct,5,18765.0
13736,646,24,Female,Pune,Watch,Accessories,3,6783,Card,Delivered,3.0138855638017716,16,Sep,6,17093.16
13737,708,48,Male,Pune,Headphones,Electronics,1,49536,Card,Delivered,3.0,18,Oct,9,40619.520000000004
13738,786,41,Female,Mumbai,Mobile,Accessories,3,1837,UPI,Cancelled,4.0,29,Sep,9,3912.81
13739,201,48,Female,Bangalore,Laptop,Electronics,3,60286,UPI,Delivered,1.0,22,Apr,6,141069.24
13740,369,46,Male,Delhi,Laptop,Accessories,2,63468,Card,Returned,5.0,23,Oct,1,97740.72
13741,797,59,Female,Delhi,Laptop,Electronics,4,21357,Card,Returned,1.0,28,Jul,6,61508.159999999996
13742,77,49,Female,Lucknow,Watch,Accessories,3,28140,UPI,Cancelled,4.0,7,Mar,3,78510.59999999999
13743,59,34,Male,Delhi,Watch,Accessories,3,38935,COD,Cancelled,4.0,20,Jun,5,93444.0
13744,431,31,Female,Lucknow,Headphones,Electronics,3,16714,Card,Delivered,3.0138855638017716,16,Jan,5,42119.28
13745,638,57,Female,Bangalore,Mobile,Accessories,4,42032,UPI,Cancelled,5.0,16,May,4,141227.52
13746,500,53,Female,Delhi,Watch,Accessories,4,27031,UPI,Cancelled,3.0138855638017716,23,Jun,3,83255.48
13747,109,41,Female,Lucknow,Tablet,Electronics,3,36312,COD,Delivered,3.0,20,Dec,1,87148.8
13748,736,44,Male,Bangalore,Watch,Accessories,4,59428,Card,Delivered,3.0,14,Dec,7,204432.32
13749,278,42,Female,Bangalore,Laptop,Accessories,2,64383,UPI,Returned,2.0,26,Dec,8,95286.84
13750,68,49,Female,Lucknow,Mobile,Electronics,4,52898,COD,Returned,3.0138855638017716,24,May,5,160809.92
13751,69,35,Female,Lucknow,Headphones,Accessories,2,43274,Card,Cancelled,4.0,0,Jul,8,86548.0
13752,165,35,Female,Mumbai,Watch,Electronics,2,31590,COD,Delivered,2.0,1,Dec,4,62548.2
13753,489,54,Female,Bangalore,Laptop,Accessories,2,37309,UPI,Cancelled,4.0,19,Apr,8,60440.58
13754,305,43,Female,Lucknow,Tablet,Accessories,1,67925,COD,Returned,2.0,9,May,3,61811.75
