order_id,user_id,age,gender,city,product,category,quantity,price,payment_mode,order_status,rating,discount,order_month,delivery_days
13803,685,20,Female,Mumbai,Headphones,Accessories,2,56865,UPI,Cancelled,1,3,Nov,3
13804,559,56,Male,Delhi,Laptop,Electronics,2,41027,COD,Cancelled,3,14,Mar,9
13805,140,31,Female,Pune,Watch,Accessories,3,9750,COD,Cancelled,4,23,May,3
13806,246,45,Female,Lucknow,Headphones,Electronics,3,26188,Card,Returned,4,9,Jan,8
13807,661,28,Male,Pune,Headphones,Electronics,3,20290,COD,Delivered,3,19,Mar,7
13808,758,56,Female,Mumbai,Headphones,Accessories,3,1446,COD,Delivered,2,10,Apr,9
13809,395,42,Female,,Mobile,Accessories,2,37298,COD,Cancelled,4,24,Dec,9
13810,487,38,Male,,Mobile,Accessories,2,1636,Card,Delivered,2,8,Jun,1
13811,476,27,Male,Delhi,Mobile,Electronics,1,32415,Card,Delivered,5,21,Sep,1
13812,517,32,Female,Bangalore,Headphones,Electronics,3,66590,COD,Delivered,3,16,Mar,3
13813,184,36,Female,Delhi,Headphones,Electronics,2,23921,Card,Cancelled,2,8,Apr,7
13814,20,39,Male,Bangalore,Mobile,Electronics,4,60416,Card,Delivered,5,24,May,3
13815,558,38,Female,Lucknow,Headphones,Electronics,1,31393,UPI,Delivered,1,29,Aug,3
13816,524,49,Male,Mumbai,Mobile,Electronics,1,64624,COD,Returned,4,28,Sep,4
13817,582,40,Male,Lucknow,Mobile,Accessories,1,36671,UPI,Returned,3,22,Mar,8
13818,529,30,Male,Bangalore,Mobile,Electronics,4,19138,COD,Cancelled,1,8,Mar,1
13819,147,22,Female,Pune,Watch,Electronics,4,66984,COD,Delivered,1,23,Jul,4
13820,666,21,Male,,Headphones,Accessories,4,41563,UPI,Delivered,1,24,Sep,4
13821,304,45,Male,Lucknow,Laptop,Accessories,2,24693,UPI,Returned,2,8,Jan,8
13822,620,31,Male,Pune,Mobile,Accessories,4,9738,COD,Cancelled,4,22,Jan,7
13823,748,25,Female,Bangalore,Laptop,Accessories,1,7919,UPI,Cancelled,3,21,Dec,4
13824,582,26,Female,Mumbai,Watch,Accessories,3,20910,UPI,Delivered,,1,Feb,8
13825,695,52,Female,Delhi,Headphones,Electronics,1,6456,Card,Returned,,12,Jun,3
13826,762,54,Male,Bangalore,Mobile,Electronics,1,24253,COD,Returned,4,22,Mar,7
13827,228,38,Female,Bangalore,Mobile,Accessories,2,68650,Card,Returned,4,0,Dec,9
13828,102,35,Female,Delhi,Mobile,Accessories,1,26039,COD,Delivered,4,5,Aug,6
13829,587,50,Male,Delhi,Laptop,Electronics,2,69307,Card,Delivered,5,5,May,4
13830,417,25,Male,Mumbai,Watch,Accessories,2,9529,COD,Delivered,5,15,Mar,4
13831,216,34,Female,Mumbai,Headphones,Electronics,3,57036,Card,Returned,5,11,Aug,1
13832,407,48,Female,Mumbai,Watch,Electronics,1,48489,COD,Cancelled,5,14,Aug,6
13833,399,51,Male,,Mobile,Accessories,3,43662,Card,Delivered,4,6,Feb,3
13834,715,23,Female,Bangalore,Watch,Electronics,3,20218,UPI,Delivered,4,1,May,3
13835,704,39,Male,Delhi,Laptop,Electronics,1,2698,COD,Cancelled,,29,Mar,1
13836,761,31,Male,Bangalore,Tablet,Electronics,1,9907,UPI,Cancelled,3,29,Jul,7
13837,499,20,Female,Bangalore,Tablet,Electronics,4,5717,Card,Returned,,28,Feb,9
13838,754,29,Female,Mumbai,Headphones,Accessories,4,33638,COD,Delivered,,11,Sep,3
13839,465,53,Female,Mumbai,Headphones,Accessories,2,35000,Card,Returned,3,19,Feb,7
13840,691,29,Female,,Watch,Accessories,1,5759,Card,Delivered,3,1,Nov,9
13841,731,19,Male,,Headphones,Accessories,2,50453,UPI,Returned,,29,Feb,3
13842,82,19,Female,Pune,Laptop,Accessories,3,23283,COD,Returned,,3,Jun,9
13843,604,32,Female,Delhi,Mobile,Electronics,3,42449,Card,Cancelled,,2,Mar,2
13844,687,40,Female,Bangalore,Mobile,Electronics,4,21655,UPI,Delivered,3,1,Mar,3
13845,751,46,Male,Delhi,Watch,Electronics,2,32889,UPI,Cancelled,3,17,Oct,4
13846,772,34,Female,Pune,Mobile,Electronics,1,56659,UPI,Cancelled,5,2,Feb,7
13847,365,49,Female,Mumbai,Watch,Accessories,1,33683,UPI,Cancelled,4,9,May,9
13848,163,24,Male,Lucknow,Headphones,Accessories,4,31548,Card,Delivered,3,11,Dec,1
13849,48,47,Male,Pune,Headphones,Electronics,4,32621,Card,Returned,2,3,Nov,9
13850,511,45,Male,Lucknow,Laptop,Accessories,2,28041,Card,Returned,3,22,May,5
13851,329,31,Male,Delhi,Mobile,Electronics,4,36605,COD,Delivered,3,19,Jul,4
13852,116,47,Male,Bangalore,Laptop,Electronics,4,22142,COD,Delivered,4,26,Aug,6
13853,337,34,Female,Mumbai,Tablet,Accessories,4,38325,UPI,Returned,,6,Aug,5
13854,737,49,Male,Pune,Laptop,Accessories,3,59379,Card,Returned,5,19,Dec,5
13855,147,23,Male,Mumbai,Watch,Accessories,2,29420,UPI,Cancelled,1,18,Mar,5
13856,575,41,Male,Lucknow,Watch,Electronics,1,55634,Card,Returned,,7,Jun,8
13857,323,23,Male,Lucknow,Laptop,Accessories,1,41261,COD,Cancelled,,2,Dec,8
13858,443,44,Male,Bangalore,Headphones,Electronics,2,52444,UPI,Returned,4,26,May,4
13859,13,35,Male,Lucknow,Tablet,Accessories,4,31527,Card,Returned,5,14,Apr,9
13860,494,41,Male,Bangalore,Laptop,Electronics,4,21980,Card,Returned,2,7,Oct,8
13861,701,54,Male,Pune,Headphones,Accessories,1,38124,Card,Cancelled,1,17,Jun,6
13862,287,41,Female,Bangalore,Laptop,Electronics,3,69691,UPI,Cancelled,5,28,Apr,2
13863,720,55,Female,Lucknow,Mobile,Electronics,2,49528,COD,Returned,,13,Aug,9
13864,114,51,Female,Delhi,Watch,Accessories,4,53945,Card,Cancelled,5,18,Sep,6
13865,480,57,Male,Bangalore,Mobile,Electronics,3,45692,UPI,Cancelled,4,3,Jan,8
13866,22,32,Male,Mumbai,Mobile,Accessories,3,18746,Card,Cancelled,5,2,Dec,6
13867,349,28,Male,Delhi,Tablet,Accessories,4,33886,UPI,Cancelled,3,21,Jan,5
13868,726,39,Female,Bangalore,Headphones,Accessories,2,50611,COD,Delivered,5,8,Apr,7
13869,683,41,Male,Mumbai,Watch,Electronics,2,48760,Card,Cancelled,1,9,Jun,4
13870,566,18,Male,Delhi,Mobile,Accessories,1,41382,UPI,Returned,5,7,Aug,3
13871,320,35,Male,Bangalore,Watch,Electronics,1,60057,Card,Cancelled,2,19,Dec,7
13872,126,29,Female,Pune,Headphones,Accessories,2,61418,UPI,Returned,3,1,Dec,2
13873,277,45,Female,Mumbai,Laptop,Accessories,4,12688,COD,Cancelled,1,25,Jan,3
13874,204,57,Male,Pune,Mobile,Electronics,2,11169,COD,Returned,1,0,Mar,1
13875,194,24,Female,Lucknow,Headphones,Electronics,1,11943,UPI,Delivered,,26,Dec,1
13876,681,40,Male,Bangalore,Watch,Accessories,1,20129,COD,Returned,4,3,Apr,2
13877,664,38,Male,Bangalore,Headphones,Electronics,1,27454,Card,Cancelled,4,15,Oct,1
13878,547,51,Female,Mumbai,Laptop,Accessories,2,7735,COD,Cancelled,3,4,Feb,2
13879,696,28,Female,Bangalore,Headphones,Electronics,2,50813,Card,Returned,1,17,Sep,1
13880,286,39,Female,Lucknow,Watch,Electronics,4,43349,COD,Delivered,,13,Mar,3
13881,57,59,Female,Bangalore,Mobile,Accessories,1,51692,COD,Cancelled,2,12,Apr,9
13882,734,52,Male,Delhi,Mobile,Electronics,3,12093,Card,Cancelled,5,15,Apr,9
13883,303,46,Male,Pune,Tablet,Accessories,3,41428,COD,Returned,5,28,Jan,8
13884,163,59,Female,Lucknow,Watch,Accessories,4,28385,Card,Returned,5,14,May,9
13885,19,45,Female,Lucknow,Tablet,Electronics,4,55301,Card,Delivered,4,18,May,4
13886,370,35,Male,Pune,Tablet,Accessories,1,9791,COD,Returned,1,28,Feb,8
13887,264,31,Male,Pune,Laptop,Electronics,2,45478,COD,Cancelled,1,3,Jan,5
13888,794,35,Male,Lucknow,Watch,Electronics,2,56970,Card,Returned,2,18,May,4
13889,113,45,Male,Pune,Mobile,Accessories,3,64607,UPI,Delivered,4,23,May,4
13890,488,41,Female,Mumbai,Watch,Electronics,1,1344,COD,Delivered,2,29,Jul,2
13891,327,25,Female,Pune,Laptop,Accessories,3,55429,COD,Cancelled,1,12,Nov,9
13892,542,59,Female,Delhi,Watch,Accessories,3,32369,UPI,Returned,5,10,Oct,9
13893,647,25,Male,Delhi,Watch,Electronics,1,34911,UPI,Cancelled,4,27,Oct,1
13894,579,21,Male,Mumbai,Tablet,Electronics,4,60177,COD,Delivered,4,17,Feb,4
13895,65,44,Female,Pune,Watch,Accessories,3,34531,COD,Delivered,4,24,Dec,9
13896,292,53,Female,Delhi,Tablet,Accessories,4,36202,COD,Returned,,10,Aug,4
13897,25,22,Female,Bangalore,Tablet,Accessories,2,23023,UPI,Returned,,21,May,2
13898,549,50,Male,Pune,Headphones,Electronics,3,5276,COD,Cancelled,5,0,May,2
13899,1,51,Female,Mumbai,Laptop,Electronics,1,61501,UPI,Delivered,,14,Sep,9
13900,549,47,Male,Pune,Tablet,Accessories,4,19224,UPI,Cancelled,4,23,Feb,4
13901,141,25,Female,Lucknow,Watch,Electronics,2,57358,Card,Cancelled,,9,Oct,1
13902,744,56,Female,Lucknow,Tablet,Accessories,2,14600,UPI,Cancelled,,21,Nov,1
13903,648,43,Female,Delhi,Tablet,Electronics,3,42967,Card,Delivered,3,3,Feb,1
13904,188,54,Male,Lucknow,Tablet,Accessories,2,51742,UPI,Returned,4,5,May,8
13905,128,51,Male,Mumbai,Mobile,Accessories,1,61222,UPI,Delivered,,1,Jan,1
13906,201,24,Male,Delhi,Mobile,Accessories,3,22218,Card,Cancelled,5,16,Nov,5
13907,127,57,Male,Mumbai,Mobile,Accessories,2,46514,Card,Delivered,,11,May,9
13908,257,45,Male,Mumbai,Mobile,Accessories,1,20140,Card,Cancelled,,21,May,4
13909,676,56,Male,Lucknow,Headphones,Accessories,4,60812,Card,Cancelled,4,23,Aug,9
13910,547,56,Female,,Tablet,Electronics,4,20060,Card,Returned,,28,Jun,5
13911,194,45,Male,Mumbai,Headphones,Accessories,3,6880,Card,Cancelled,3,4,Nov,9
13912,703,31,Female,Lucknow,Watch,Accessories,1,48256,Card,Delivered,3,23,Jun,2
13913,104,55,Male,Lucknow,Laptop,Accessories,2,30079,UPI,Returned,,18,May,8
13914,535,21,Female,Lucknow,Headphones,Accessories,3,29037,UPI,Returned,4,28,May,7
13915,265,59,Female,Pune,Mobile,Accessories,3,6155,Card,Returned,1,5,Aug,7
13916,384,35,Male,Mumbai,Mobile,Electronics,2,59951,COD,Returned,1,16,Jan,3
13917,260,42,Female,Bangalore,Watch,Accessories,1,68484,Card,Returned,2,28,Sep,2
13918,414,24,Male,Mumbai,Tablet,Accessories,2,17711,COD,Delivered,3,18,Jun,1
13919,358,55,Male,Delhi,Laptop,Accessories,4,22780,UPI,Cancelled,1,19,Sep,1
13920,75,45,Male,Lucknow,Headphones,Accessories,3,34471,UPI,Cancelled,2,20,Feb,7
13921,355,22,Male,Lucknow,Tablet,Electronics,4,7298,COD,Cancelled,1,2,Mar,9
13922,584,20,Female,Bangalore,Tablet,Electronics,3,17728,UPI,Cancelled,4,7,Jan,1
13923,771,48,Male,Delhi,Headphones,Accessories,2,36239,Card,Returned,,4,May,4
13924,188,59,Female,Pune,Headphones,Accessories,1,49220,COD,Cancelled,3,22,Feb,2
13925,685,37,Female,Mumbai,Headphones,Electronics,2,41003,COD,Cancelled,1,4,Nov,8
13926,290,36,Female,Pune,Headphones,Accessories,4,15048,UPI,Returned,4,29,Jan,9
13927,45,28,Male,Delhi,Mobile,Electronics,1,69566,COD,Returned,2,23,Sep,3
13928,573,57,Female,Bangalore,Tablet,Accessories,1,38353,COD,Returned,4,16,Nov,3
13929,83,20,Male,Delhi,Tablet,Electronics,3,25203,COD,Cancelled,2,18,Sep,7
13930,123,40,Female,Bangalore,Mobile,Electronics,1,26027,UPI,Returned,1,18,Jun,9
13931,358,24,Male,Pune,Tablet,Accessories,3,66055,COD,Returned,,25,Nov,7
13932,528,40,Male,Pune,Headphones,Accessories,1,61482,COD,Delivered,5,9,Nov,7
13933,66,24,Male,Delhi,Laptop,Accessories,1,51433,Card,Delivered,,2,Aug,2
13934,657,51,Male,Delhi,Tablet,Accessories,3,61678,Card,Cancelled,4,21,Nov,1
13935,375,59,Female,Lucknow,Laptop,Electronics,1,60975,COD,Returned,5,24,Dec,2
13936,162,36,Female,Bangalore,Laptop,Electronics,2,46230,UPI,Cancelled,3,12,Sep,6
13937,746,26,Male,Lucknow,Mobile,Accessories,1,23741,COD,Delivered,5,15,May,8
13938,380,35,Female,Mumbai,Watch,Electronics,4,42016,UPI,Delivered,,11,Feb,8
13939,656,58,Male,Mumbai,Tablet,Accessories,3,19128,Card,Returned,3,21,Apr,6
13940,358,59,Male,Delhi,Mobile,Accessories,3,19867,Card,Cancelled,1,20,Mar,2
13941,188,42,Female,Pune,Mobile,Accessories,2,12255,COD,Delivered,1,27,Oct,9
13942,322,31,Male,Mumbai,Laptop,Electronics,4,54251,UPI,Returned,4,16,Jul,4
13943,450,42,Male,Mumbai,Tablet,Accessories,1,13525,UPI,Cancelled,5,1,Oct,5
13944,474,36,Male,Lucknow,Mobile,Electronics,2,5387,UPI,Returned,3,15,Oct,1
13945,13,56,Male,Lucknow,Headphones,Accessories,1,61175,COD,Returned,3,10,Oct,9
13946,184,32,Male,Mumbai,Mobile,Electronics,2,49848,UPI,Delivered,5,0,Aug,1
13947,111,33,Female,Delhi,Headphones,Electronics,3,55384,Card,Cancelled,,11,May,7
13948,508,44,Female,Lucknow,Watch,Electronics,4,22163,UPI,Delivered,1,5,Feb,9
13949,290,57,Female,Mumbai,Headphones,Electronics,3,18514,UPI,Cancelled,,18,Dec,3
13950,295,27,Male,Pune,Headphones,Accessories,2,14739,COD,Cancelled,1,27,Sep,2
13951,451,21,Male,Lucknow,Laptop,Electronics,1,36546,COD,Returned,3,28,Jan,8
13952,215,36,Male,Mumbai,Mobile,Electronics,4,18922,COD,Returned,4,4,May,4
13953,632,45,Male,Bangalore,Watch,Accessories,1,22316,COD,Cancelled,1,21,Dec,1
13954,567,38,Male,Lucknow,Mobile,Electronics,3,27555,COD,Returned,2,20,Dec,8
13955,27,31,Male,Bangalore,Headphones,Accessories,1,54673,UPI,Delivered,3,2,Mar,6
13956,630,50,Female,Lucknow,Headphones,Electronics,2,6970,UPI,Cancelled,5,17,Aug,6
13957,733,27,Male,Lucknow,Mobile,Accessories,4,46034,COD,Delivered,5,17,Aug,4
13958,231,36,Female,Bangalore,Watch,Electronics,4,22103,COD,Returned,,11,Dec,6
13959,565,47,Male,Delhi,Watch,Electronics,4,61022,UPI,Cancelled,,17,Dec,2
13960,321,39,Female,Mumbai,Laptop,Electronics,2,56653,COD,Returned,3,9,Jan,6
13961,233,20,Male,Delhi,Headphones,Electronics,1,22496,Card,Delivered,,3,Apr,2
13962,670,54,Female,Delhi,Headphones,Accessories,4,40478,UPI,Cancelled,,19,Dec,6
13963,437,58,Female,Mumbai,Laptop,Electronics,3,42478,Card,Returned,3,27,Oct,9
13964,781,35,Male,Pune,Mobile,Accessories,3,41064,UPI,Delivered,1,18,Aug,7
13965,533,28,Male,Delhi,Headphones,Accessories,3,30499,UPI,Delivered,3,23,Sep,4
13966,403,19,Female,Delhi,Mobile,Accessories,3,32248,UPI,Returned,3,3,Sep,1
13967,53,29,Male,Delhi,Watch,Accessories,3,61902,UPI,Cancelled,,23,Feb,9
13968,787,23,Male,Pune,Tablet,Electronics,2,32831,UPI,Returned,2,10,Sep,1
13969,313,57,Male,Lucknow,Laptop,Electronics,1,44880,UPI,Cancelled,5,2,Aug,5
13970,281,46,Female,Bangalore,Headphones,Electronics,2,58243,UPI,Delivered,,26,Nov,7
13971,726,47,Male,Bangalore,Laptop,Electronics,3,54342,COD,Delivered,1,14,Nov,6
13972,31,19,Female,Pune,Watch,Electronics,3,65118,COD,Delivered,4,15,Sep,3
13973,337,26,Female,Delhi,Watch,Electronics,4,8486,COD,Returned,1,11,Sep,8
13974,183,19,Male,Bangalore,Watch,Accessories,4,43310,Card,Returned,5,17,Mar,7
13975,23,46,Female,Pune,Watch,Accessories,1,60544,UPI,Returned,4,29,May,9
13976,544,50,Male,Mumbai,Tablet,Electronics,1,53133,COD,Delivered,3,23,Nov,1
13977,446,27,Male,Bangalore,Mobile,Electronics,1,19001,COD,Cancelled,2,5,Mar,8
13978,74,51,Female,Mumbai,Mobile,Electronics,2,21366,COD,Returned,2,14,Jun,4
13979,10,25,Female,Delhi,Tablet,Accessories,4,18890,UPI,Returned,5,1,Oct,7
13980,484,54,Female,Bangalore,Mobile,Electronics,1,41756,UPI,Returned,,22,May,7
13981,456,50,Female,,Watch,Electronics,4,40028,Card,Delivered,5,11,Feb,4
13982,566,23,Female,Lucknow,Mobile,Electronics,4,28212,Card,Cancelled,2,9,Mar,8
13983,564,57,Male,Bangalore,Laptop,Accessories,4,6194,UPI,Cancelled,4,22,Jul,1
13984,660,36,Female,Bangalore,Mobile,Accessories,4,55714,Card,Cancelled,4,3,Oct,5
13985,160,49,Male,Bangalore,Laptop,Electronics,4,22162,COD,Returned,,7,Oct,4
13986,14,44,Male,Bangalore,Headphones,Accessories,4,510,Card,Returned,1,14,Dec,4
13987,178,18,Female,Pune,Laptop,Accessories,2,38148,COD,Cancelled,3,18,May,3
13988,412,50,Female,Pune,Laptop,Accessories,3,28015,Card,Delivered,,15,Mar,1
13989,53,57,Female,Lucknow,Watch,Electronics,4,47758,COD,Cancelled,4,12,Apr,5
13990,408,49,Female,Pune,Watch,Electronics,2,61030,Card,Returned,3,24,Jun,8
13991,22,22,Female,Pune,Watch,Accessories,1,28526,Card,Cancelled,5,14,Aug,6
13992,30,34,Male,Delhi,Laptop,Accessories,2,17482,UPI,Cancelled,4,13,Dec,1
13993,703,25,Male,Delhi,Tablet,Accessories,2,17707,UPI,Cancelled,4,14,Jul,5
13994,260,59,Male,Mumbai,Watch,Electronics,2,57528,COD,Delivered,4,11,Dec,6
13995,205,51,Female,Lucknow,Watch,Accessories,4,38485,UPI,Returned,1,10,Mar,9
13996,59,26,Female,Delhi,Laptop,Accessories,1,40354,COD,Returned,,20,Feb,9
13997,471,40,Male,Lucknow,Headphones,Electronics,2,66348,UPI,Cancelled,5,2,Mar,5
13998,776,52,Female,,Headphones,Accessories,1,23584,UPI,Returned,2,24,May,3
13999,466,24,Female,Bangalore,Mobile,Accessories,2,35760,COD,Delivered,1,13,Jul,6
14000,12,32,Female,Lucknow,Headphones,Electronics,4,43405,Card,Cancelled,1,1,Aug,8
14001,631,37,Male,Bangalore,Watch,Accessories,2,17114,COD,Delivered,4,17,Jun,5
14002,290,42,Female,Mumbai,Tablet,Accessories,2,53392,COD,Cancelled,1,2,Feb,8
14003,760,20,Male,Mumbai,Mobile,Accessories,1,11364,COD,Cancelled,,8,Nov,1
14004,354,41,Female,Mumbai,Tablet,Accessories,1,48614,UPI,Cancelled,,10,Feb,8
14005,639,51,Female,Bangalore,Tablet,Electronics,1,15724,UPI,Delivered,,25,Oct,2
14006,75,39,Male,Bangalore,Watch,Electronics,3,47962,UPI,Returned,2,2,Nov,7
14007,716,28,Female,Mumbai,Laptop,Electronics,1,543,COD,Returned,1,4,May,2
14008,561,25,Female,Bangalore,Laptop,Accessories,2,40800,Card,Returned,,8,Nov,3
14009,591,56,Female,Pune,Laptop,Electronics,3,24976,Card,Returned,1,9,May,5
14010,441,52,Male,Pune,Headphones,Electronics,1,28000,COD,Delivered,4,5,Jan,7
14011,241,55,Female,Bangalore,Laptop,Accessories,4,56930,COD,Returned,5,5,Jan,9
14012,154,25,Female,Bangalore,Watch,Electronics,1,20341,Card,Returned,,10,Sep,5
14013,786,54,Female,Delhi,Headphones,Accessories,4,60793,UPI,Cancelled,2,16,Jul,1
14014,96,44,Female,Delhi,Laptop,Accessories,3,38652,COD,Delivered,4,26,Aug,3
14015,726,45,Female,Lucknow,Tablet,Accessories,4,6115,Card,Cancelled,1,1,Dec,5
14016,294,57,Male,Lucknow,Watch,Electronics,3,27370,Card,Returned,,8,May,3
14017,209,51,Male,Lucknow,Watch,Electronics,4,53290,Card,Cancelled,2,23,Mar,8
14018,343,49,Female,,Mobile,Accessories,1,46376,UPI,Returned,3,17,Mar,8
14019,88,32,Female,Pune,Watch,Electronics,3,44827,Card,Cancelled,,4,Dec,1
14020,776,34,Male,Mumbai,Tablet,Accessories,2,43802,Card,Delivered,,20,Mar,8
14021,390,50,Female,Bangalore,Watch,Electronics,2,30336,Card,Cancelled,1,5,Jan,4
14022,325,33,Female,Delhi,Mobile,Electronics,2,10331,COD,Cancelled,5,3,Nov,6
14023,157,46,Female,Bangalore,Watch,Electronics,1,33884,COD,Cancelled,1,8,Nov,8
14024,668,26,Female,Bangalore,Watch,Electronics,2,39722,COD,Cancelled,5,4,Mar,2
14025,651,50,Female,Delhi,Mobile,Electronics,3,43316,Card,Returned,3,3,Feb,8
14026,633,46,Female,Bangalore,Watch,Accessories,2,42382,Card,Cancelled,4,29,Aug,7
14027,577,30,Female,Lucknow,Headphones,Electronics,3,54539,UPI,Delivered,4,8,Oct,4
14028,619,38,Female,Delhi,Watch,Electronics,2,63846,Card,Cancelled,,17,Oct,5
14029,659,38,Male,Bangalore,Laptop,Electronics,4,51556,UPI,Delivered,4,26,Jun,6
14030,137,22,Male,Lucknow,Laptop,Electronics,3,17696,Card,Cancelled,2,10,May,3
14031,674,27,Female,Lucknow,Headphones,Electronics,2,5499,UPI,Returned,5,15,Jan,2
14032,428,23,Female,Pune,Watch,Accessories,2,24526,COD,Delivered,1,1,Feb,2
14033,452,30,Female,Lucknow,Tablet,Accessories,2,2230,Card,Delivered,2,28,Feb,4
14034,612,18,Female,Mumbai,Watch,Accessories,3,58675,UPI,Cancelled,2,15,Jul,7
14035,141,37,Male,Delhi,Laptop,Electronics,3,69460,COD,Returned,1,18,Dec,1
14036,83,25,Male,Delhi,Mobile,Electronics,2,63334,COD,Returned,3,9,Jul,1
14037,177,27,Male,Delhi,Headphones,Accessories,4,39330,Card,Delivered,4,3,Jun,4
14038,198,26,Male,Bangalore,Mobile,Accessories,3,68243,UPI,Cancelled,3,11,Aug,9
14039,624,58,Female,Bangalore,Tablet,Accessories,3,28508,UPI,Returned,3,25,Apr,5
14040,568,20,Female,Mumbai,Watch,Accessories,4,69404,UPI,Returned,4,8,Sep,1
14041,691,28,Female,Lucknow,Tablet,Electronics,1,68263,COD,Returned,3,12,Aug,3
14042,421,29,Male,Bangalore,Mobile,Accessories,4,49022,UPI,Cancelled,2,4,Mar,6
14043,401,27,Female,Lucknow,Watch,Electronics,2,65624,COD,Cancelled,,1,Mar,3
14044,698,42,Female,Lucknow,Tablet,Accessories,3,30822,UPI,Delivered,1,2,Dec,6
14045,471,42,Male,Bangalore,Laptop,Electronics,3,13317,COD,Cancelled,,7,Dec,6
14046,218,28,Male,,Laptop,Electronics,3,46974,Card,Returned,2,5,Sep,5
14047,729,53,Male,,Headphones,Electronics,3,47630,COD,Delivered,,28,Sep,5
14048,632,56,Male,Pune,Laptop,Accessories,1,13726,UPI,Cancelled,2,4,Nov,9
14049,175,43,Male,Delhi,Laptop,Electronics,3,31657,COD,Returned,5,3,May,3
14050,23,31,Female,,Mobile,Electronics,3,688,UPI,Returned,4,19,Oct,7
14051,725,56,Female,,Laptop,Accessories,1,9914,Card,Delivered,4,15,Jan,4
14052,235,57,Male,Lucknow,Laptop,Accessories,2,7246,COD,Delivered,,7,Mar,2
14053,13,18,Female,Pune,Mobile,Accessories,2,14831,Card,Cancelled,2,11,Nov,3
14054,101,21,Female,Bangalore,Laptop,Accessories,1,37880,COD,Cancelled,4,21,May,3
14055,536,47,Female,Pune,Laptop,Accessories,2,34818,COD,Delivered,5,4,Apr,3
14056,523,29,Female,Delhi,Headphones,Accessories,2,16300,Card,Delivered,,4,Apr,3
14057,785,52,Male,Lucknow,Laptop,Electronics,4,27992,Card,Returned,1,21,Jan,6
14058,452,30,Female,Mumbai,Laptop,Electronics,4,5733,COD,Cancelled,3,12,Jun,6
14059,431,48,Female,Delhi,Headphones,Accessories,4,22519,COD,Returned,4,10,Dec,9
14060,793,55,Female,Pune,Mobile,Accessories,1,11947,COD,Delivered,2,10,Oct,8
14061,606,40,Male,Pune,Laptop,Electronics,3,11498,Card,Delivered,4,18,Nov,7
14062,713,21,Female,Delhi,Tablet,Electronics,1,33301,UPI,Delivered,2,6,Apr,2
14063,533,33,Male,Pune,Mobile,Electronics,1,25371,Card,Cancelled,,16,Jan,2
14064,723,24,Male,Mumbai,Mobile,Accessories,1,27576,COD,Delivered,,4,Oct,1
14065,652,39,Male,Mumbai,Laptop,Electronics,1,1929,COD,Delivered,3,5,Jun,7
14066,293,46,Male,Pune,Headphones,Electronics,4,10881,Card,Cancelled,4,28,May,7
14067,101,28,Female,Pune,Mobile,Accessories,1,2487,COD,Delivered,3,29,May,1
14068,502,50,Male,Mumbai,Headphones,Accessories,4,19766,COD,Cancelled,2,17,Feb,6
14069,304,46,Male,Pune,Tablet,Accessories,3,59553,COD,Delivered,5,17,Jan,7
14070,540,56,Male,Bangalore,Headphones,Electronics,2,48977,COD,Cancelled,5,8,Jul,1
14071,553,29,Male,Lucknow,Watch,Accessories,4,2047,COD,Cancelled,1,17,May,6
14072,355,24,Male,Bangalore,Headphones,Electronics,1,50114,UPI,Cancelled,2,18,Mar,9
14073,303,56,Female,Pune,Mobile,Electronics,3,56359,Card,Cancelled,2,16,Jun,1
14074,496,59,Male,Pune,Headphones,Accessories,1,54957,Card,Returned,2,8,Mar,2
14075,658,43,Female,Lucknow,Headphones,Electronics,3,5674,Card,Cancelled,,0,Jun,2
14076,768,57,Female,Pune,Watch,Accessories,2,20687,UPI,Cancelled,,19,Jun,3
14077,227,26,Male,Lucknow,Watch,Accessories,3,61531,UPI,Cancelled,5,22,Sep,4
14078,236,58,Female,Mumbai,Laptop,Accessories,3,4438,Card,Cancelled,5,17,Aug,7
14079,455,51,Female,Lucknow,Mobile,Accessories,2,61333,Card,Delivered,5,23,Jan,3
14080,13,30,Female,Lucknow,Laptop,Electronics,2,1971,Card,Delivered,4,12,Jul,7
14081,210,53,Male,Bangalore,Watch,Accessories,3,57655,COD,Cancelled,4,7,Nov,5
14082,741,42,Male,Pune,Headphones,Electronics,1,17221,UPI,Cancelled,5,27,Sep,5
14083,397,41,Male,Mumbai,Watch,Electronics,4,64805,UPI,Returned,3,13,Feb,7
14084,100,34,Male,Delhi,Tablet,Accessories,1,7944,COD,Cancelled,4,2,Sep,7
14085,31,19,Male,Lucknow,Headphones,Electronics,4,68428,UPI,Cancelled,,3,Jun,7
14086,528,30,Male,Delhi,Laptop,Accessories,2,16229,Card,Cancelled,4,10,Mar,9
14087,649,48,Male,Pune,Headphones,Accessories,1,34244,UPI,Delivered,4,6,Aug,1
14088,329,46,Female,Lucknow,Tablet,Accessories,2,54630,COD,Cancelled,4,20,Jul,1
14089,166,45,Female,Delhi,Watch,Electronics,3,37336,Card,Cancelled,1,4,Dec,3
14090,459,44,Male,Bangalore,Mobile,Accessories,3,17755,UPI,Returned,4,1,Aug,6
14091,100,32,Female,Delhi,Mobile,Accessories,1,69445,Card,Delivered,3,5,Aug,2
14092,621,48,Male,Bangalore,Mobile,Electronics,2,13244,UPI,Returned,1,19,Jul,9
14093,173,57,Male,Mumbai,Watch,Accessories,1,67585,Card,Cancelled,,4,Jan,1
